ID,Label
1436,0.42402365803718567
1437,0.008508676197379827
1440,0.005991871561855077
1444,0.424626886844635
1453,0.007350559392943978
1455,0.003629190684296191
1458,0.006086921948008239
1459,0.0017632501665502786
1462,0.004939408227801323
1463,0.002768032858148217
1468,0.007227569166570902
1470,0.0019186069606803358
1475,0.003988259308971465
1477,0.006687774043530226
1479,0.41137607097625734
1480,0.006479859352111816
1481,0.0448136605322361
1482,0.016056012827903032
1488,0.3221539407968521
1489,0.0021606667316518722
1494,0.004902729252353311
1499,0.3595686495304108
1502,0.014625665359199047
1504,0.006490999879315495
1506,0.341264533996582
1507,0.007473267149180174
1508,0.006736779911443591
1510,0.005676824413239956
1511,0.01133040664717555
1513,0.0048391533782705665
1518,0.007350927591323853
1519,0.001823552162386477
1520,0.012875032424926759
1521,0.01171954246237874
1522,0.004442253289744258
1524,0.00461590220220387
1529,0.0018239823170006276
1530,0.004690530896186829
1533,0.002247099089436233
1536,0.0020365512929856775
1537,0.0019063223619014025
1539,0.004016032814979554
1541,0.005000657821074128
1544,0.0019841642992105336
1545,0.0017496470361948013
1546,0.004449277138337493
1547,0.0022279930533841254
1548,0.008139004558324813
1557,0.006253206776455045
1565,0.0017749799066223205
1566,0.006891610799357295
1567,0.01419611405581236
1569,0.005271190823987126
1575,0.004658288788050413
1578,0.0026821534149348734
1589,0.004929164377972484
1595,0.26501046419143676
1596,0.001882111094892025
1597,0.0016870897146873177
1599,0.008738943003118038
1600,0.001988904061727226
1602,0.3802746593952179
1603,0.006502348929643631
1604,0.008183470368385315
1607,0.002502926392480731
1610,0.410643595457077
1613,0.0027623781468719246
1618,0.027099115028977393
1621,0.0031451390823349357
1622,0.004012073995545507
1623,0.013695165142416954
1628,0.2569178879261017
1633,0.006457103602588177
1636,0.009543518628925085
1637,0.004881216958165169
1638,0.007664818316698074
1643,0.0028922091936692596
1644,0.015819809027016164
1647,0.007833225466310979
1649,0.018527836725115775
1655,0.44549726843833926
1657,0.2456631749868393
1662,0.003571955393999815
1674,0.006211056653410196
1675,0.34915470480918886
1676,0.012514584232121706
1684,0.0032051825430244206
1685,0.0018734483397565781
1686,0.002601204439997673
1687,0.006193776614964008
1691,0.0028217458864673974
1698,0.008245826605707407
1699,0.00407042489387095
1700,0.005966698820702732
1703,0.005061411671340466
1704,0.0041989687830209736
1705,0.39235766530036925
1710,0.007921171979978681
1714,0.3568572461605072
1715,0.001965325605124235
1718,0.41137607097625734
1727,0.003753977874293923
1728,0.012467286735773086
1730,0.40591636300086975
1731,0.003552249539643526
1732,0.003178227925673127
1736,0.006916346773505211
1740,0.003034982248209417
1745,0.002255926176439971
1747,0.05856090374290943
1749,0.013856176380068063
1755,0.011446604132652282
1756,0.05638870783150196
1758,0.003760980814695358
1759,0.006700277142226696
1761,0.27762108147144315
1766,0.0035489049972966314
1770,0.005977457854896784
1771,0.02886389326304197
1772,0.00779074402526021
1773,0.0016893181134946644
1774,0.0018961012479849159
1783,0.027741047367453576
1785,0.003166815359145403
1786,0.005049749463796616
1788,0.005087875854223966
1789,0.009361860156059266
1792,0.006078666029497981
1798,0.0018004091340117156
1800,0.00848109950311482
1804,0.002686103619635105
1806,0.004919045837596059
1808,0.010240789037197828
1809,0.025312754884362222
1810,0.361013388633728
1818,0.00436914328020066
1822,0.006141719035804271
1824,0.007191162882372737
1825,0.004004533495754003
1826,0.0059930301737040285
1827,0.009025094751268625
1828,0.35229229629039766
1830,0.0021733197732828557
1831,0.003781539900228381
1837,0.3631702661514282
1840,0.005637599527835846
1841,0.004508646542672068
1842,0.004609830724075436
1848,0.0032307122834026813
1850,0.0047909768763929605
1851,0.00597742241807282
1852,0.00254561360925436
1853,0.00407042489387095
1855,0.004565113713033498
1857,0.31418325901031496
1858,0.3689984083175659
1860,0.007125823851674795
1863,0.0026719736866652965
1866,0.005979305878281593
1868,0.006255587376654148
1869,0.0018162388121709227
1873,0.005246605258435011
1879,0.008990358840674163
1880,0.005326802795752883
1883,0.002876863698475063
1884,0.06475109122693538
1891,0.010425957385450602
1892,0.004622620437294245
1893,0.0047444151248782875
1894,0.00925593012943864
1896,0.004602291760966182
1897,0.26376068592071533
1898,0.3784982740879059
1899,0.0048713321331888436
1900,0.011054774560034276
1901,0.006303673190996051
1903,0.006527770403772592
1909,0.09170756489038467
1910,0.008420042879879474
1913,0.0017964682076126337
1915,0.007357144076377153
1916,0.0018124551046639682
1918,0.3451014459133148
1921,0.35579595565795896
1924,0.008339890092611314
1925,0.004528321255929768
1927,0.4130459249019623
1928,0.028194793686270713
1929,0.30329427421092986
1933,0.3310196936130524
1935,0.3767816424369812
1936,0.0017625418142415584
1937,0.0081366584636271
1939,0.006392524391412735
1941,0.002825047797523439
1945,0.007496734522283078
1949,0.39235766530036925
1950,0.006067786668427289
1953,0.0018748832284472884
1954,0.005570789612829685
1955,0.3108749628067017
1956,0.018294870667159558
1957,0.009658283460885287
1958,0.3784982740879059
1959,0.4154760122299194
1960,0.004086918011307716
1961,0.006900535710155964
1962,0.0018015962676145136
1966,0.002812681859359145
1967,0.005015912745147943
1968,0.06861296743154525
1970,0.0054720439948141575
1973,0.003009653533808887
1976,0.0019513772102072835
1977,0.0027007780969142913
1978,0.0020110570127144455
1981,0.005187675869092345
1986,0.008167013805359603
1988,0.006714831572026014
1989,0.3426101267337799
1991,0.010282588307745755
1993,0.002379217348061502
1995,0.013268506899476052
1998,0.007685351744294166
2000,0.007043831422924996
2001,0.004611524427309633
2005,0.004645303543657065
2007,0.006530993338674307
2011,0.01593084130436182
2012,0.004903119732625782
2014,0.3127956330776215
2017,0.39909234642982483
2021,0.0026872409274801613
2027,0.27552382946014403
2028,0.0034446204546838997
2029,0.04976818673312664
2032,0.0022853827336803078
2036,0.001936438970733434
2038,0.005457568494603038
2039,0.0019561623223125933
2045,0.0071404075250029566
2047,0.35881052613258363
2050,0.31523810625076293
2051,0.00433355956338346
2052,0.004749583825469017
2055,0.006038291938602924
2060,0.006344816787168384
2061,0.004370320029556752
2063,0.023692570440471173
2064,0.0051634462084621194
2069,0.002037473174277693
2071,0.003629190684296191
2072,0.002398931444622576
2073,0.008876798953860999
2074,0.03672036733478308
2075,0.0025073214899748566
2077,0.0025851999409496782
2078,0.005273190047591925
2079,0.01477815005928278
2080,0.39366949796676637
2083,0.04406317770481109
2085,0.338119375705719
2087,0.0023088270099833608
2088,0.007731820363551379
2089,0.007359961234033108
2090,0.02074336390942335
2093,0.3065409541130066
2097,0.33996557593345644
2098,0.004233428044244647
2102,0.013634501118212938
2104,0.013626826740801335
2105,0.007461373787373304
2106,0.002533442713320255
2109,0.002242944436147809
2110,0.0026451801299117506
2112,0.004488515667617321
2113,0.004902729252353311
2114,0.071802069991827
2122,0.0022495009005069734
2123,0.0030340751633048057
2124,0.008937229495495557
2126,0.006661603879183531
2130,0.3915858268737793
2131,0.0017189351841807366
2132,0.012428055610507726
2135,0.0021892980439588428
2137,0.00484121551271528
2141,0.0026689772028476
2143,0.4260980665683746
2144,0.0038780489237979056
2150,0.005998460296541453
2151,0.31481483578681946
2153,0.17167306393384935
2156,0.008692382881417871
2157,0.003629190684296191
2158,0.0023024149471893907
2164,0.01809555068612099
2167,0.008108805492520332
2182,0.006312803737819195
2183,0.006408122042194009
2186,0.0032498486107215285
2193,0.0033297401387244463
2196,0.0042243633884936575
2198,0.4190633475780487
2201,0.018000326305627822
2202,0.009866923838853837
2203,0.3123047113418579
2204,0.006110782781615853
2205,0.013202924840152263
2206,0.004811604833230376
2207,0.4286380589008331
2209,0.001817842957098037
2211,0.007797579187899828
2217,0.013424537982791663
2219,0.0018963160924613475
2220,0.005887068668380379
2222,0.006402840092778206
2223,0.0023936199489980937
2226,0.48952587842941286
2227,0.0026405039825476706
2230,0.006480775075033307
2232,0.0047678638249635695
2238,0.0018463441519998014
2245,0.0024627925944514573
2247,0.0031732249539345504
2248,0.42932267785072326
2257,0.00933400858193636
2262,0.003229405963793397
2265,0.33772059082984923
2266,0.3833061754703522
2270,0.00471931304782629
2273,0.2188376933336258
2275,0.4336123764514923
2277,0.00180309769930318
2278,0.02473076218739152
2285,0.006669049989432097
2289,0.013225092366337777
2293,0.3155872941017151
2298,0.00535064903087914
2299,0.010243668546900153
2301,0.006236863695085049
2302,0.007807633141055703
2307,0.005641615111380815
2308,0.004918671306222677
2311,0.012509426847100259
2314,0.3875412821769714
2316,0.35040861964225767
2319,0.0032327296677976845
2320,0.010161805152893066
2328,0.40290318727493285
2329,0.0025205086916685105
2332,0.00795235917903483
2336,0.003781539900228381
2343,0.0018995858379639685
2346,0.005186915304511786
2347,0.006227717734873295
2349,0.0034263701643794777
2351,0.004065106576308608
2355,0.004814647254534066
2356,0.0036956081865355374
2360,0.002912196354009211
2361,0.033520499244332314
2362,0.008047106442973018
2364,0.00202227751724422
2366,0.002245194232091308
2367,0.008131340425461531
2368,0.003657548408955336
2369,0.0018507801927626134
2370,0.005628892220556736
2371,0.08600940853357315
2372,0.004388112714514137
2377,0.006381269823759794
2378,0.005804247641935945
2385,0.005812647379934787
2388,0.0033713160548359154
2390,0.0017581986146979034
2395,0.34241711497306826
2397,0.007564767170697451
2399,0.01137198694050312
2401,0.013189454656094312
2403,0.0060845776461064816
2404,0.011228220583871008
2410,0.006200110353529453
2415,0.0028326416155323385
2416,0.005134963896125555
2418,0.004301741323433817
2420,0.006348418351262808
2422,0.008699668385088444
2425,0.0022916211746633053
2428,0.01467127650976181
2430,0.004205432557500899
2434,0.004620193410664797
2436,0.0038283509202301502
2442,0.39235766530036925
2444,0.0036857193801552056
2445,0.0066066689789295195
2447,0.003364807087928057
2456,0.004300258820876479
2459,0.005793745955452323
2460,0.0037418836494907738
2462,0.017034801281988622
2463,0.008737211860716344
2464,0.0029731286689639092
2465,0.005784730101004243
2473,0.27236379086971285
2475,0.005650942493230104
2476,0.004956759139895439
2478,0.21765603721141816
2482,0.011844854056835174
2483,0.0031185734551399946
2484,0.0020658021909184753
2490,0.002192192804068327
2491,0.0024609707295894625
2495,0.002002544025890529
2498,0.007448590733110905
2503,0.48758424520492555
2507,0.00358166943769902
2510,0.006381269823759794
2512,0.0035851897671818735
2515,0.00493131116963923
2518,0.00514050261117518
2519,0.007664057612419129
2521,0.0035588181111961604
2523,0.0019973380723968146
2524,0.007103021442890167
2525,0.004012933233752847
2526,0.0035950224846601486
2528,0.0016943409806117415
2529,0.0018107510404661298
2530,0.0036145088961347938
2532,0.006982976058498025
2537,0.004248448694124818
2538,0.004506435012444854
2539,0.00467514474876225
2540,0.005480886436998844
2541,0.007881600921973587
2543,0.010037162341177464
2544,0.005531588941812516
2545,0.002271704620216042
2548,0.004380827769637108
2549,0.004758272413164377
2550,0.0045317214680835605
2552,0.010695264395326375
2554,0.014964164793491363
2556,0.10853657126426697
2560,0.0037418836494907738
2563,0.3940172135829926
2571,0.2984768033027649
2573,0.0018339108675718308
2574,0.0023869762662798166
2575,0.006854827981442213
2577,0.006536919716745615
2578,0.00605033035390079
2580,0.0018798717064782977
2581,0.013012002874165773
2582,0.41137607097625734
2584,0.006315800547599793
2588,0.005796950869262218
2590,0.00296166583430022
2591,0.005929673975333572
2593,0.005047927564010024
2595,0.03567085601389408
2600,0.42964633703231814
2605,0.0051445428282022474
2608,0.004701936710625887
2609,0.0024674954242073
2610,0.005180727550759911
2617,0.005375995393842458
2618,0.005929317092522979
2620,0.006031128764152527
2621,0.3544451892375946
2623,0.0033433008240535854
2631,0.0023620153311640023
2635,0.0020904083386994897
2638,0.0023150236112996934
2641,0.009045041678473354
2643,0.005760558461770415
2644,0.010002931300550699
2645,0.007365601230412721
2646,0.007935657864436507
2647,0.008924493193626403
2653,0.001658341137226671
2655,0.00875581642612815
2656,0.0019080315018072725
2658,0.0017167949001304806
2659,0.0024783742614090444
2660,0.02516636960208416
2664,0.0029343538568355142
2666,0.005060290032997727
2670,0.004786290600895882
2673,0.00236851159716025
2674,0.035897146910429
2675,0.001933748577721417
2676,0.00515566198155284
2677,0.0024388978024944665
2678,0.00878061717376113
2680,0.3661294460296631
2682,0.3274305135011673
2684,0.009006608091294766
2685,0.01422275248914957
2687,0.0061706360429525375
2690,0.0026836239150725303
2694,0.3194662034511566
2697,0.42442455887794495
2702,0.005016373097896576
2704,0.02515523163601756
2706,0.009705438930541276
2711,0.0028869765694253145
2712,0.0030029301065951585
2713,0.005052261613309383
2717,0.003121030982583761
2721,0.014989378862082958
2729,0.0023673322051763535
2730,0.00795260388404131
2731,0.00488612363114953
2732,0.002515234588645399
2735,0.00539842143189162
2739,0.006992314523085952
2741,0.00277311789104715
2743,0.006248292420059443
2744,0.017013558000326157
2745,0.3702340602874756
2748,0.00892354380339384
2751,0.005344023648649454
2752,0.004702322976663708
2757,0.00458377730101347
2768,0.006492674350738525
2769,0.002600012067705393
2770,0.00574457561597228
2771,0.004773846548050642
2774,0.009703339636325836
2776,0.45124096870422364
2779,0.0049751030281186106
2780,0.004194306256249547
2782,0.026718814671039582
2784,0.0031793008558452128
2785,0.002406210848130286
2786,0.002039173129014671
2788,0.017931667529046534
2790,0.007510040607303381
2793,0.36340460181236267
2794,0.0019864628557115793
2795,0.00922966750804335
2797,0.0073012789012864236
2798,0.006349116796627641
2802,0.011962751764804125
2803,0.005230981530621648
2806,0.004231452709063888
2807,0.35860257744789126
2809,0.0054494569078087805
2811,0.005916875321418047
2813,0.003441982436925173
2814,0.003305790014564991
2819,0.001752741530071944
2820,0.003635978070087731
2827,0.02468992117792368
2834,0.01076551703736186
2835,0.010419291630387306
2836,0.008818116737529635
2838,0.004689378337934614
2843,0.0020002817152999343
2844,0.005694449972361326
2845,0.0062009274493902925
2851,0.00788484551012516
2853,0.005374374054372311
2856,0.00599875645712018
2858,0.013226106110960246
2861,0.004789012670516968
2862,0.013677525147795678
2863,0.0022011891240254046
2866,0.013336238637566566
2868,0.319922536611557
2869,0.007185243163257837
2870,0.0016956339357420802
2871,0.0018660539761185646
2874,0.004594476893544197
2875,0.0018708646413870156
2877,0.3886854350566864
2878,0.006684595812112093
2879,0.007462888862937689
2887,0.03758737407624722
2888,0.005938365962356329
2889,0.003485500463284552
2890,0.013042777497321367
2891,0.013601648807525634
2893,0.006170986127108336
2894,0.005759678641334176
2901,0.0017319064820185304
2902,0.0017083542537875474
2904,0.002933230181224644
2907,0.008058603620156646
2908,0.054177863709628585
